uid,t,d,x,y
177015,45,1,184,25
177015,5,2,184,24
177015,18,2,178,31
177015,23,2,178,31
177015,31,2,178,31
177015,37,2,178,31
177015,41,2,178,31
177015,3,3,178,31
177168,24,1,183,25
177168,41,1,184,25
177168,1,2,182,25
177168,3,2,183,25
177168,7,2,184,25
177490,7,1,95,41
177490,3,2,95,41
177490,3,3,95,41
177490,5,3,95,41
177490,23,4,95,41
177490,5,5,96,41
177490,4,6,95,41
177490,37,7,95,41
177490,5,8,95,41
177490,9,8,96,41
177490,20,9,95,41
177490,31,10,95,41
177490,39,11,95,41
177490,37,12,96,41
177490,1,13,95,41
177490,4,13,95,41
177490,1,14,100,40
177490,21,14,95,41
177490,4,15,95,41
177490,20,15,95,41
181793,39,1,95,41
183252,0,1,183,25
183252,5,2,182,25
183252,29,2,182,25
183252,31,2,183,25
183252,3,3,182,25
183252,1,4,183,25
183252,3,5,183,25
183252,19,6,182,25
183252,41,7,183,25
183252,43,8,181,26
185881,6,1,95,41
189130,22,1,80,21
189130,1,2,96,41
189130,3,2,95,41
189130,5,2,95,41
189130,9,2,95,41
189130,11,2,95,41
189130,31,2,96,41
189896,45,1,107,62
189896,3,2,108,62
189896,5,2,108,62
189896,27,3,107,62
192151,8,1,107,62
192151,21,2,107,62
192151,5,3,101,55
192151,1,4,107,62
192151,17,5,107,62
192151,39,5,23,74
192151,24,6,108,62
192151,21,7,107,62
192151,24,8,108,62
192151,0,9,108,62
192151,23,10,107,62
192151,39,10,107,62
192151,21,11,107,62
192151,21,12,107,62
192151,24,13,107,62
192151,23,14,108,62
192151,39,15,107,62
192817,20,1,81,22
192817,5,2,81,22
193363,15,1,95,41
193363,29,2,95,41
193363,17,3,95,41
193363,33,3,95,41
193363,35,4,95,41
193363,14,5,95,41
194004,37,1,95,41
194004,5,2,94,47
194004,7,3,95,41
194286,6,1,95,41
194286,18,2,93,49
194286,29,2,93,49
194286,1,3,101,56
194286,6,3,101,56
194286,37,3,101,56
194286,29,4,101,56
195662,17,1,108,62
195662,5,2,108,62
199919,0,1,96,41
199919,3,1,95,41
199919,7,1,95,41
199919,24,1,95,41
199919,45,1,95,41
199919,4,2,95,41
199919,43,2,95,41
199919,24,3,95,41
199919,1,4,95,41
199919,2,5,95,41
199919,7,5,95,41
199919,23,5,96,41
199919,5,6,95,41
199919,24,6,96,41
199919,45,6,95,41
199919,4,7,95,41
199919,15,7,95,41
200874,35,1,95,41
201489,1,1,95,41
201489,2,1,95,41
201489,5,1,95,41
202833,9,1,95,41
202833,27,2,95,41
203024,19,1,95,41
203024,1,2,94,47
203024,3,3,88,37
203024,21,4,98,38
203024,37,4,89,37
203024,45,4,95,41
203024,2,5,95,41
203035,37,1,95,41
203035,15,2,88,37
203035,1,3,94,47
203035,3,3,94,47
203035,21,4,98,38
203035,45,4,95,41
203664,3,1,184,24
204052,3,1,96,41
204052,1,2,99,40
204052,3,3,95,41
204052,4,4,95,41
204052,8,4,95,41
205128,18,1,95,41
205128,24,1,95,41
205128,1,2,96,41
205128,4,2,95,41
205128,6,2,95,41
205128,7,2,95,41
205128,33,2,97,42
205128,3,3,95,41
205128,5,3,95,41
205128,18,3,96,41
205128,19,3,96,41
205128,20,3,95,41
205128,23,3,96,41
205128,33,3,96,40
205128,45,3,96,41
205128,0,4,96,41
205128,9,4,95,41
205128,20,4,95,41
205128,3,5,95,41
205128,21,5,95,41
205128,45,5,96,41
205128,18,6,95,41
205128,33,6,95,41
205128,5,7,95,41
205128,20,7,98,35
205128,37,7,98,35
205128,41,7,98,35
205128,3,8,95,41
205128,4,8,95,41
205128,4,9,135,53
205128,5,9,135,53
205128,16,9,135,53
205128,43,9,103,44
205128,1,10,95,41
205128,3,11,97,42
205128,39,11,95,41
205128,1,12,95,41
205128,2,12,95,41
205128,2,13,95,41
205128,24,13,95,41
205128,29,13,95,41
205128,41,13,95,41
205128,41,14,96,41
205128,0,15,95,41
205128,1,15,95,41
205128,31,15,95,41
205736,4,1,95,41
205736,9,1,96,41
205736,7,2,95,41
205736,8,2,96,41
205736,21,2,97,42
205736,24,2,98,43
205736,41,2,97,42
205736,1,3,98,42
205736,3,3,96,41
205736,9,4,96,41
205736,3,5,95,41
205736,17,5,96,41
205736,43,5,99,40
205736,0,6,100,39
205736,4,6,102,39
205736,9,6,96,41
205736,27,7,95,41
205736,0,8,98,35
205736,1,8,98,35
205736,8,8,96,41
205736,22,8,95,41
205736,4,9,96,41
205736,3,10,96,41
205736,10,11,96,41
205736,22,11,96,41
205736,7,12,95,41
207630,21,1,108,62
207764,22,1,183,25
207764,23,1,184,24
207764,41,1,184,24
207764,15,2,178,31
207764,18,3,199,8
207764,24,3,199,8
207764,33,3,199,8
207764,35,3,199,8
207764,43,3,199,8
208286,22,1,98,43
208286,9,2,95,41
208286,33,3,98,43
208286,21,4,98,43
208286,20,5,97,43
208286,7,6,95,41
208286,23,7,98,43
208286,22,8,96,43
208286,21,9,98,43
208286,18,10,95,41
208286,21,11,97,43
208286,41,12,97,42
208286,31,13,95,41
208286,43,14,98,43
208286,20,15,98,43
209215,1,1,184,24
209327,1,1,97,42
209327,3,1,97,42
209327,41,2,97,42
209327,20,3,97,42
209327,0,4,97,42
209327,43,4,96,41
209327,21,5,97,42
209327,0,6,95,41
209327,1,6,97,42
209327,39,7,96,41
209327,19,8,97,42
209704,23,1,95,41
209704,43,2,95,41
210520,45,1,95,41
210520,8,2,95,41
216158,0,1,95,41
217997,10,1,95,41
217997,2,2,96,41
217997,20,2,96,41
217997,1,3,96,41
217997,9,3,96,41
217997,43,3,96,41
217997,4,4,96,41
217997,13,4,96,41
217997,35,5,96,41
217997,37,6,96,41
217997,29,7,96,41
217997,41,8,96,41
217997,5,9,96,41
217997,11,10,96,41
217997,15,11,96,41
217997,5,12,96,41
217997,10,12,96,41
217997,0,13,96,41
218886,35,1,183,25
218886,20,2,178,31
218886,31,2,178,31
218886,35,2,178,31
218887,17,1,107,62
218887,0,2,107,62
218887,39,2,107,62
218887,1,3,107,62
218887,3,3,110,61
218887,24,3,110,61
218887,0,4,110,61
218887,17,4,107,62
218887,43,5,107,62
218887,3,6,110,61
218887,39,6,107,62
218887,45,6,107,62
218887,2,7,107,62
218887,31,7,107,62
218887,41,7,110,61
218887,2,8,110,61
218887,16,8,107,62
218887,24,8,110,61
218887,31,9,107,62
218887,20,10,109,62
218887,18,11,107,62
218887,1,12,110,61
218887,33,12,107,62
218887,37,13,107,62
218887,39,13,108,62
218887,3,14,110,61
218887,23,14,107,62
218887,21,15,107,62
219870,11,1,95,41
219870,11,2,95,41
219870,21,3,108,62
219870,1,4,96,41
219870,5,5,95,41
219870,0,6,96,41
219870,20,7,95,41
219870,17,8,95,41
219870,45,9,95,41
219870,23,10,95,41
219870,43,10,95,41
219870,23,11,98,43
219870,5,12,95,41
219870,21,13,108,62
219870,43,14,95,41
219870,4,15,95,41
222165,5,1,108,62
222165,3,2,108,62
222165,3,3,108,62
222165,8,4,107,62
222165,2,5,108,62
222165,3,6,108,62
222165,45,7,107,62
222165,3,8,108,62
222165,4,9,108,62
222695,2,1,95,41
222695,20,2,95,41
222695,27,2,95,41
222695,3,3,95,41
222695,0,4,95,41
222695,1,4,95,41
222695,22,4,95,41
222695,31,4,95,41
222695,13,5,95,41
222695,22,5,95,41
222695,29,6,95,41
222695,20,7,95,41
222695,39,7,95,41
222695,39,8,95,41
222695,14,9,95,41
222695,39,9,95,41
222695,43,9,95,41
222695,13,10,95,41
222695,3,11,95,41
222695,17,11,95,41
222695,39,12,95,41
222695,45,12,95,41
222695,0,13,95,41
222695,24,14,95,41
222695,19,15,95,41
225240,43,1,184,25
225240,13,2,199,8
225240,37,2,199,8
225240,0,3,184,25
225240,1,3,183,25
225240,3,3,184,25
225240,3,4,183,25
225240,9,5,184,25
225240,2,6,183,25
225240,5,6,184,25
225240,2,7,183,25
225240,3,7,183,25
225336,45,1,108,62
225336,22,2,108,62
225336,27,3,108,62
225336,3,4,108,62
225336,27,5,108,62
225336,23,6,108,62
225336,3,7,108,62
225336,25,8,108,62
225336,3,9,108,62
225336,27,9,108,62
225336,1,10,107,62
225336,15,11,108,62
225336,35,11,108,62
225336,24,12,95,41
225336,33,12,98,43
225336,0,13,95,41
225336,1,13,95,41
225336,23,13,101,55
225336,1,14,99,58
225336,4,14,108,62
225336,5,14,108,62
225336,7,14,108,62
225336,41,14,108,62
225336,22,15,108,62
225684,3,1,96,41
225684,45,2,96,41
225684,41,3,95,41
225684,37,4,97,42
225684,45,4,95,41
225684,20,5,98,43
225684,21,5,98,43
225684,21,6,96,41
225684,16,7,98,43
225684,21,7,95,41
225684,3,8,98,43
225684,33,8,96,41
225684,41,8,96,41
225684,7,9,95,41
225684,37,9,95,41
225684,39,10,96,41
225684,3,11,98,43
225684,21,12,96,41
225684,3,13,98,43
225684,23,14,96,41
225684,1,15,98,43
225684,5,15,98,43
225684,37,15,96,41
226732,24,1,98,35
226959,9,1,95,41
226959,5,2,95,41
226959,5,3,95,41
226959,1,4,95,41
227752,20,1,95,41
227752,8,2,95,41
227752,12,3,95,41
228464,7,1,95,41
228464,9,1,95,41
228464,41,1,96,41
228464,45,1,96,40
228464,3,2,95,41
228464,11,2,95,41
228464,37,2,95,41
228464,21,3,99,43
228464,1,4,107,44
228464,9,4,95,41
229955,37,1,95,41
229955,43,1,95,41
229955,31,2,97,42
229955,17,3,95,41
229955,13,4,95,41
232582,2,1,97,42
232582,0,2,95,41
232582,1,2,97,42
232582,2,2,97,42
232582,37,3,95,41
232582,19,4,96,41
232582,20,4,95,41
232582,21,4,96,41
232582,35,4,97,42
232582,41,4,97,42
232582,43,4,97,42
232582,3,5,98,42
232582,19,6,96,41
232582,35,7,97,42
232582,21,8,97,42
232582,35,8,96,41
232582,3,9,95,41
232582,19,9,97,42
232582,22,9,96,41
232582,0,10,96,41
232582,20,10,97,42
232582,20,11,97,42
232582,3,12,97,42
232582,22,12,97,42
232582,41,12,97,42
232582,3,13,97,42
232582,7,13,97,42
232582,22,13,97,42
232582,1,14,97,42
232582,3,14,97,42
232582,20,14,97,42
232582,37,14,97,42
232582,13,15,98,42
232582,27,15,97,42
232582,29,15,98,42
233368,5,1,95,41
233368,6,1,95,41
233368,19,1,98,43
233368,3,2,93,49
233368,39,2,101,56
233368,5,3,102,39
233368,20,4,183,25
233368,29,4,184,24
233368,23,5,199,8
234216,7,1,95,41
234216,23,1,95,41
234216,3,2,95,41
234216,2,3,95,41
234216,21,3,100,43
234216,9,4,95,41
234920,9,1,96,41
234920,37,1,96,41
234920,3,2,95,41
234920,7,3,95,41
234920,11,4,96,41
234920,24,4,96,41
234920,45,4,96,41
234920,3,5,95,41
234920,3,6,95,41
234920,1,7,96,41
234920,21,8,96,41
234920,7,9,95,41
234920,24,10,95,41
234920,21,11,95,41
234920,13,12,95,41
234920,21,13,95,41
235582,31,1,178,31
235582,7,2,178,31
235582,18,2,184,25
235582,22,2,184,25
235582,37,2,184,25
235582,41,2,183,25
235582,17,3,199,8
235582,20,3,199,8
235582,21,3,199,8
235582,37,3,199,8
235582,39,3,199,8
235796,4,1,178,31
235796,17,1,184,25
235796,19,1,183,25
235796,20,1,183,25
235796,21,1,184,25
235796,31,1,184,25
235796,43,1,184,24
235796,16,2,199,8
235796,18,2,199,8
235796,29,2,199,8
235796,37,2,199,8
239079,18,1,95,41
239079,3,2,95,41
241443,1,1,95,41
241892,33,1,95,41
241892,20,2,95,41
241892,39,2,95,41
242143,45,1,95,41
242143,39,2,95,41
242143,35,3,95,41
242143,20,4,95,41
243008,17,1,184,25
243018,22,1,95,41
243018,1,2,95,41
243018,22,3,95,41
243018,43,3,95,41
243018,21,4,95,41
243018,39,5,95,41
243018,41,6,95,41
243018,43,6,95,41
243018,33,7,95,41
243018,45,8,95,41
243018,19,9,95,41
243018,20,10,95,41
243018,43,11,95,41
243018,39,12,96,40
243018,22,13,95,41
243018,41,13,95,41
243018,45,13,95,41
243018,41,14,95,41
243018,22,15,95,41
243018,31,15,95,41
243241,39,1,97,42
243241,5,2,98,42
243241,21,2,97,42
243241,41,2,98,42
243241,2,3,97,42
243241,21,3,97,42
243241,45,3,96,41
243241,24,4,95,41
243241,1,5,95,41
243241,3,5,95,41
243241,33,5,95,41
243241,45,5,96,41
243241,2,6,95,41
243241,5,6,97,42
243241,7,6,97,42
243241,21,6,97,42
243241,39,6,97,42
243241,2,7,97,42
243241,39,7,97,42
243241,2,8,97,42
243241,5,8,96,41
243241,7,9,97,42
243241,33,9,96,41
243241,0,10,97,42
243241,0,11,95,41
243241,23,11,98,42
243241,1,12,100,40
243241,0,13,95,41
243241,23,14,95,41
243241,5,15,96,41
246668,2,1,183,25
246668,4,1,183,25
246668,15,1,182,25
246668,3,2,178,17
246668,5,2,178,17
246668,31,2,178,17
246668,33,2,178,17
246668,35,2,178,17
246668,39,2,178,18
246668,9,3,183,25
246668,0,4,182,25
246668,2,4,183,25
246668,4,4,183,25
246668,5,4,183,25
246668,7,4,183,25
246668,19,4,183,25
246668,21,4,182,25
246668,31,4,182,25
246668,35,4,183,25
247666,7,1,95,41
247666,13,1,96,41
247666,18,1,98,43
247666,20,1,94,47
247666,24,1,93,49
247666,27,1,96,41
247666,16,2,93,49
247666,43,2,94,47
247666,13,3,93,49
247666,21,3,94,47
247666,39,3,94,47
247666,0,4,94,47
247666,3,4,98,43
247666,7,4,95,41
247666,18,4,95,41
247666,21,4,99,40
247666,23,4,98,35
247666,31,4,96,41
247666,37,4,98,40
247666,39,4,98,40
247666,43,4,98,35
247666,3,5,98,35
247666,6,5,95,41
247666,7,5,95,41
247666,11,5,95,41
247666,21,5,95,41
247666,22,5,95,41
247666,33,5,96,41
247666,37,5,96,41
247666,41,5,95,41
247852,4,1,95,41
247852,43,1,95,41
247852,39,2,96,40
247852,18,3,102,39
247852,19,3,100,40
247852,31,3,102,39
247852,37,3,100,40
247852,39,3,100,40
247852,4,4,95,41
247852,13,5,95,41
248104,21,1,95,41
248197,3,1,95,41
248197,5,2,95,41
248197,0,3,100,40
248197,41,4,95,41
248197,41,5,95,41
248197,3,6,100,40
248197,1,7,100,40
248197,1,8,102,39
248197,41,9,95,41
248197,1,10,95,41
248197,6,11,95,41
248197,3,12,100,40
248272,1,1,95,41
248272,4,1,95,41
248272,25,2,95,41
248272,23,3,95,41
248272,24,3,95,41
248272,7,4,95,41
248272,1,5,95,41
248272,3,5,95,41
248272,23,5,95,41
248272,0,6,96,41
248272,6,7,95,41
248272,27,7,95,41
248272,17,8,95,41
248272,18,9,96,41
248272,19,9,95,41
248272,15,10,95,41
248272,18,11,95,41
248272,5,12,95,41
248272,4,13,95,41
248272,3,14,95,41
248272,35,14,95,41
248272,3,15,96,41
250772,18,1,95,41
250772,43,2,95,41
250772,16,3,95,41
250772,33,4,96,41
251030,6,1,199,8
251030,5,2,199,8
251030,1,3,199,8
251408,13,1,96,41
251812,13,1,95,41
251812,22,2,95,41
251812,1,3,95,41
251812,9,3,95,41
251812,43,3,95,41
251900,20,1,97,43
255141,1,1,195,14
255141,16,2,195,14
255814,0,1,95,41
256180,43,1,95,41
256180,8,2,95,41
256180,21,3,96,41
256180,35,4,95,41
256180,8,5,95,41
256180,37,6,95,41
256180,35,7,95,41
256180,2,8,95,41
256180,17,8,95,41
256180,45,8,95,41
256180,1,9,95,41
256180,31,9,95,41
256180,17,10,95,41
256180,19,10,95,41
256180,23,10,95,41
256180,43,10,95,41
256180,0,11,95,41
256180,31,11,95,41
256180,39,11,95,41
256180,2,12,96,41
256180,22,12,95,41
256180,23,13,95,41
256180,45,13,95,41
256180,20,14,95,41
256180,31,15,95,41
256185,2,1,95,41
256185,22,2,95,41
256185,7,3,95,41
256185,43,4,95,41
256185,7,5,95,41
256185,13,5,95,41
256185,37,5,95,41
256185,45,5,95,41
256185,19,6,95,41
256185,15,7,95,41
256185,27,7,95,41
256185,43,8,95,41
256185,2,9,95,41
256185,4,9,95,41
256185,9,9,95,41
256185,45,9,95,41
256185,0,10,95,41
256185,8,11,95,41
256185,39,12,95,41
256185,18,13,95,41
256185,37,14,95,41
256185,22,15,95,41
257068,1,1,95,41
258343,13,1,95,41
258343,11,2,93,36
259017,45,1,95,41
259017,24,2,95,41
259017,20,3,95,41
259017,3,4,95,41
259017,23,5,98,43
259017,7,6,96,41
259017,18,7,95,41
259017,8,8,95,41
259017,17,9,95,41
259017,7,10,95,41
259318,8,1,57,27
259318,11,2,57,27
259318,43,3,57,27
259318,3,4,56,27
259318,22,4,57,27
259318,3,5,56,27
259318,24,5,57,27
259318,2,6,57,27
259318,21,7,57,27
259318,9,8,56,27
259318,43,8,56,27
259318,19,9,57,27
259318,35,9,57,27
259318,41,9,57,27
259318,20,10,57,27
259318,39,10,57,27
259318,1,11,56,27
259318,17,11,57,27
259318,43,11,56,27
259318,43,12,55,27
259318,21,13,57,27
259318,43,14,56,27
259318,45,15,57,27
260089,3,1,95,41
260089,2,2,95,41
260089,33,2,95,41
260089,1,3,95,41
260089,3,3,95,41
260089,20,3,95,41
260089,7,4,95,41
260089,39,4,95,41
260089,0,5,95,41
260089,18,5,95,41
260209,5,1,95,41
260209,31,2,97,43
260209,3,3,108,62
260209,19,3,108,62
260209,45,3,119,57
260209,7,4,120,46
260209,21,5,98,43
260209,3,6,95,41
260209,5,6,95,41
260583,45,1,96,41
263534,18,1,95,41
263534,19,1,95,41
263534,45,1,7,60
263534,24,2,7,60
263534,15,3,95,41
264007,16,1,95,41
264099,20,1,95,41
264099,35,1,96,41
264099,19,2,95,41
264099,20,3,95,41
264099,35,3,95,41
264099,2,4,95,41
264099,20,4,95,41
264099,31,5,95,41
264099,24,6,95,41
264099,33,7,96,41
264099,18,8,96,41
264099,22,8,96,41
264099,39,8,95,41
264099,19,9,96,41
264099,5,10,95,41
264099,39,11,95,41
264099,17,12,95,41
264099,35,12,95,41
264099,23,13,96,41
264099,7,14,95,41
264099,0,15,95,41
264099,41,15,95,41
264675,0,1,178,31
265303,6,1,95,41
265303,7,1,95,41
265303,21,1,95,41
265303,45,1,97,40
265303,9,2,95,41
265303,6,3,95,41
265303,7,3,95,41
265303,37,3,95,41
265303,2,4,95,41
265303,4,5,95,41
265303,5,5,95,41
265303,4,6,95,41
266379,11,1,95,41
266379,43,1,95,41
266379,0,2,95,41
266379,5,2,95,41
266379,3,3,95,41
266486,33,1,100,40
266486,7,2,95,41
266486,5,3,95,41
266486,5,4,95,41
266486,6,4,95,41
266486,1,5,95,41
266486,2,6,95,41
266486,21,7,95,41
266486,27,8,96,41
266486,23,9,96,41
266486,37,10,96,41
266486,5,11,96,41
266486,23,12,96,40
266486,2,13,95,41
266486,9,13,95,41
266486,11,14,95,41
266486,2,15,95,41
269220,5,1,95,41
269383,20,1,96,41
270062,33,1,95,41
270062,12,2,95,41
271350,1,1,96,41
271437,13,1,95,41
271437,20,1,96,41
271437,0,2,98,43
271437,17,2,107,62
271437,20,2,107,62
271437,0,3,107,62
271437,3,3,108,62
271437,43,3,107,62
271437,22,4,108,62
271437,3,5,107,62
271437,17,5,108,62
271437,21,6,100,56
271437,41,6,101,55
271437,25,7,95,41
272361,22,1,182,25
272361,2,2,95,41
272361,25,2,107,62
272361,29,2,95,41
272361,6,3,95,41
272361,16,3,182,25
272361,11,4,95,41
274646,21,1,183,25
274646,23,1,183,25
274701,15,1,95,41
274701,16,1,95,41
274701,19,1,98,35
274701,2,2,98,35
274701,3,3,95,41
274701,39,3,95,41
274701,8,4,95,41
274701,15,4,95,41
275287,19,1,87,32
275287,7,2,107,62
275287,13,3,178,31
275482,6,1,95,41
275482,13,1,95,41
275482,17,1,95,41
275482,18,1,95,41
275482,19,1,95,41
275482,21,1,95,41
275482,22,1,95,41
275482,23,1,95,41
275482,24,1,95,41
275482,33,1,95,41
275482,35,1,95,41
275482,43,1,95,41
275482,1,2,95,41
275482,2,2,95,41
275482,18,2,95,41
275482,19,2,95,41
275482,20,2,95,41
275482,21,2,95,41
275482,24,2,95,41
275482,33,2,95,41
275482,35,2,95,41
275482,37,2,95,41
275482,41,2,95,41
275482,43,2,95,41
275482,3,3,95,41
275482,4,3,95,41
275482,5,3,95,41
275482,7,3,95,41
275482,21,3,95,41
275482,22,3,94,41
275482,23,3,94,41
275482,24,3,95,41
275482,39,3,95,41
275482,41,3,95,41
275482,43,3,94,41
275482,0,4,95,41
275482,1,4,95,41
275482,20,4,95,41
275482,24,4,98,42
275482,39,4,95,41
275482,41,4,95,41
275482,45,4,95,41
275482,1,5,97,43
275482,2,5,96,43
275482,3,5,96,43
275482,6,5,97,42
275482,11,5,95,41
275482,22,5,95,41
275482,23,5,95,41
275482,41,5,95,41
275482,45,5,95,41
275482,20,6,96,41
275482,21,6,96,41
275482,22,6,95,41
275482,23,6,95,41
275482,24,6,99,40
275482,37,6,95,41
275482,39,6,96,41
275482,41,6,95,41
275482,45,6,96,40
275482,0,7,101,39
275482,3,7,98,40
275482,4,7,95,41
275482,20,7,95,41
275482,22,7,96,41
275482,37,7,95,41
275482,41,7,96,41
275482,0,8,96,41
275482,5,8,95,41
275482,7,8,95,41
275482,31,8,95,41
276892,3,1,199,8
277288,4,1,95,41
277288,11,1,95,41
277288,41,1,95,41
277288,3,2,89,37
277288,35,2,95,41
277288,39,2,95,41
278123,1,1,95,41
278123,22,2,95,41
278123,1,3,96,40
278123,20,4,95,41
278123,7,5,96,41
278123,24,6,96,41
278123,22,7,95,41
278123,43,7,95,41
278123,20,8,95,41
278123,21,9,95,41
278123,15,10,99,40
278123,45,10,84,33
278123,37,11,84,33
278123,0,12,84,33
278123,15,12,84,33
278123,8,13,96,40
278123,23,13,96,40
278123,39,14,96,40
278123,21,15,96,40
279542,5,1,95,41
279542,9,1,95,41
279542,39,1,94,47
279542,3,2,95,41
279542,5,2,95,41
279542,6,2,95,41
279542,21,2,100,40
279542,45,2,100,39
279542,1,3,95,37
279542,45,4,184,25
279542,0,5,199,8
280974,23,1,95,41
280974,21,2,95,41
280974,39,2,95,41
280974,3,3,95,41
280974,9,3,95,41
280974,20,3,95,41
280974,41,3,95,41
280974,7,4,95,41
281137,39,1,95,41
281137,5,2,95,41
281137,43,3,95,41
281137,41,4,95,41
281137,33,5,95,41
281137,15,6,95,41
281137,45,7,95,41
281137,41,8,95,41
281137,11,9,95,41
281137,15,10,95,41
281137,37,10,95,41
281137,2,11,95,41
281137,13,11,95,41
281137,22,12,95,41
281137,2,13,95,41
281137,16,13,95,41
281137,21,14,95,41
281137,41,14,95,41
281137,3,15,95,41
281137,35,15,95,41
282119,3,1,97,42
282119,21,1,97,42
282119,7,2,98,43
282119,8,3,98,43
282119,9,4,98,43
282119,43,5,97,42
283343,21,1,199,8
283868,3,1,95,41
283868,5,2,95,41
283868,19,2,95,41
283868,18,3,95,41
283868,2,4,95,41
283868,16,4,95,41
283868,39,5,95,41
283868,3,6,95,41
283868,1,7,95,41
283868,14,8,95,41
283868,22,9,95,41
283868,2,10,95,41
283868,17,11,95,41
286859,41,1,183,25
286859,45,1,183,25
286859,1,2,183,25
286859,5,2,184,25
286859,24,2,185,19
286878,22,1,107,62
286878,3,2,107,62
287256,11,1,95,41
287367,15,1,95,41
287367,22,2,95,41
287367,3,3,95,41
287367,17,3,95,41
287367,19,4,95,41
287367,43,4,95,41
287367,4,5,95,41
287367,3,6,95,41
287367,9,6,95,41
287367,13,7,95,41
287367,11,8,95,41
287367,3,9,95,41
287367,31,10,95,41
287367,43,11,95,41
287367,9,12,95,41
287367,39,12,95,41
287367,5,13,95,41
287367,5,14,95,41
287367,41,15,95,41
287909,23,1,95,41
287909,1,2,107,62
287909,3,2,107,62
287909,41,3,101,56
287909,5,4,93,49
287909,7,4,93,49
287909,20,5,95,41
287909,17,6,95,37
287909,21,7,102,39
287909,31,8,184,25
287909,41,8,183,25
289436,23,1,95,41
289436,3,2,98,35
289436,18,3,184,25
289436,20,3,183,25
289436,39,3,182,25
289436,45,3,183,25
289436,20,4,178,31
289436,35,4,178,31
289436,41,5,178,17
289436,23,6,199,8
289561,22,1,178,31
289561,22,2,183,25
289561,33,3,199,8
289561,39,3,199,8
293839,3,1,95,41
293839,5,1,95,41
293839,41,1,95,41
293839,45,1,95,41
293839,1,2,95,41
293839,17,2,95,41
293839,19,2,94,41
293839,4,3,87,32
293839,1,4,95,41
293839,7,4,95,41
293839,11,4,95,41
299016,2,1,95,41
299016,3,1,95,41
299016,5,1,95,41
299016,6,1,95,41
299016,7,1,95,41
299016,23,1,95,41
299016,41,1,95,41
299016,3,2,95,41
299016,4,2,95,41
299016,20,2,96,41
299016,23,2,96,41
299016,24,2,95,41
299016,0,3,95,41
299016,1,3,95,41
299016,29,3,95,41
299016,37,3,98,35
299016,35,4,95,41
300802,35,1,108,62
300802,20,2,107,62
300802,5,3,108,62
300802,12,4,107,62
300802,22,5,107,62
300802,37,6,107,62
300802,9,7,107,62
300802,5,8,108,62
300802,9,9,108,62
300802,37,10,107,62
301524,1,1,95,41
302517,7,1,95,41
302517,23,1,95,41
302517,13,2,95,41
302517,20,2,95,41
302517,21,2,95,41
302517,22,2,95,41
302517,39,2,95,41
302517,15,3,96,41
302517,27,3,95,41
302517,45,4,95,41
302517,1,5,95,41
302517,23,5,95,41
302695,5,1,107,62
303017,22,1,183,25
303017,39,1,183,25
303017,24,2,95,41
303017,41,2,95,41
303017,4,3,95,41
304294,0,1,178,31
304294,20,1,184,25
304294,33,1,183,25
304294,41,1,183,25
304294,43,1,183,25
304294,45,1,183,25
304294,1,2,184,25
304294,20,2,199,8
304294,41,2,199,8
305198,4,1,95,41
305198,5,1,95,41
305198,14,1,95,41
305198,1,2,96,37
305198,24,3,95,41
305198,3,4,95,41
305247,1,1,96,41
305247,3,2,95,41
305247,1,3,107,44
305247,31,4,95,41
305764,24,1,95,41
307833,39,1,97,43
307833,37,2,96,41
307833,6,3,101,54
307833,9,4,108,62
307833,35,4,108,62
308062,39,1,184,25
308062,18,2,199,8
308215,22,1,95,41
308215,2,2,96,40
308215,3,2,95,41
308215,6,2,96,40
308215,11,3,96,40
308215,1,4,95,41
308215,3,5,96,40
308215,19,6,96,40
308215,23,7,95,41
308215,3,8,96,41
308215,7,8,96,40
308215,41,8,95,41
308215,1,9,95,41
308215,5,9,96,40
308215,5,10,96,40
308215,5,11,95,41
310922,24,1,95,41
310922,20,2,95,41
310922,6,3,95,41
310922,24,3,95,41
310922,21,4,96,41
310922,7,5,95,41
310922,18,6,95,41
310922,9,7,95,41
310922,1,8,95,41
310922,6,9,95,41
310922,23,10,95,41
310922,45,11,97,42
310922,9,12,95,41
310922,3,13,95,41
310922,24,14,96,41
310922,9,15,95,41
315536,39,1,97,42
315536,1,2,95,41
315536,45,3,95,41
317115,4,1,95,41
317115,5,1,95,41
317115,6,1,95,41
317115,7,1,95,41
317115,19,1,98,35
317115,17,2,100,43
317115,41,2,107,44
317115,2,3,100,43
317115,20,3,95,41
317115,37,3,95,41
317115,39,3,95,41
317115,15,4,184,25
317115,18,4,184,25
317115,24,4,184,25
317115,29,4,183,25
317115,31,4,183,25
317115,35,4,183,25
317115,24,5,199,8
317509,6,1,95,41
317509,7,2,95,41
318338,41,1,96,41
318338,1,2,95,41
318338,15,2,97,42
318338,1,3,107,44
318400,39,1,184,25
318400,41,2,178,17
319758,29,1,101,55
319758,9,2,101,55
319758,13,3,101,55
319758,22,4,108,62
319758,2,5,107,62
319758,4,6,101,56
319758,43,6,101,55
319758,29,7,101,55
319758,13,8,101,55
319758,13,9,101,55
319758,43,10,101,55
319758,13,11,95,41
323585,15,1,184,25
323585,4,2,199,8
324125,4,1,95,41
324125,5,1,95,41
325343,1,1,95,41
325343,0,2,95,41
325343,1,3,95,41
325343,5,4,95,41
325343,3,5,95,41
325343,5,6,95,41
