uid,t,d,x,y
251035,20,3,182,52
251035,21,3,181,52
251035,19,4,198,54
251035,3,5,182,52
251035,18,6,181,52
251035,33,7,198,53
251035,18,8,32,58
251035,22,8,170,55
251035,37,8,72,51
251035,19,9,199,54
251035,7,10,182,52
251035,11,10,182,52
251035,13,10,182,52
251035,33,10,182,52
251035,7,11,182,52
251150,20,1,118,48
251154,35,1,182,52
251154,41,2,182,52
251174,21,1,198,50
251174,17,2,198,51
251174,20,2,196,52
251174,24,3,196,52
251174,3,4,198,51
251174,23,4,196,52
251174,9,5,198,51
251174,33,6,198,52
251174,45,6,195,51
251174,5,7,196,52
251174,37,7,196,52
251174,45,7,195,51
251174,4,8,198,51
251174,33,8,198,51
251174,14,9,198,51
251174,18,10,198,51
251174,45,10,196,52
251174,17,11,196,52
251174,39,12,198,51
251174,16,13,198,51
251174,25,14,198,51
251174,21,15,198,51
251174,22,15,198,53
251308,45,1,138,21
251308,14,2,141,24
251308,15,2,127,14
251308,25,2,152,34
251308,27,2,134,18
251373,0,1,196,50
251373,1,2,198,51
251373,24,3,195,51
251373,23,4,198,52
251373,24,5,199,51
251373,18,6,195,51
251373,45,7,196,53
251373,19,8,196,54
251373,37,8,196,54
251373,1,9,199,51
251373,2,10,199,54
251373,37,11,199,51
251373,3,12,196,53
251410,3,1,193,50
251410,23,2,193,50
251410,45,3,194,49
251410,7,4,193,50
251410,12,4,193,50
251410,13,4,195,51
251410,1,5,193,50
251410,13,6,193,50
251410,22,6,195,50
251410,43,6,194,50
251410,45,6,194,50
251410,7,7,193,50
251410,14,7,193,50
251410,22,7,194,49
251410,41,7,193,50
251410,45,7,194,50
251410,22,8,193,50
251410,43,8,194,51
251410,45,8,194,50
251410,1,9,193,50
251410,13,9,195,51
251410,31,9,193,50
251410,3,10,198,51
251410,9,10,193,50
251410,17,10,192,55
251410,22,10,193,50
251410,35,10,195,53
251410,20,11,193,50
251410,41,11,193,50
251410,23,12,193,50
251410,39,12,193,50
251410,22,13,194,50
251410,13,14,193,50
251410,19,14,195,51
251410,41,14,193,50
251410,27,15,193,50
251410,33,15,193,50
251692,22,1,194,54
251692,43,1,193,53
251820,33,1,171,54
251909,37,1,198,51
251909,39,1,198,52
251909,4,2,138,21
251909,13,2,127,14
251909,22,3,126,6
251909,43,3,141,24
251909,0,4,196,51
251909,1,5,182,52
251909,16,6,182,52
251909,29,7,198,54
251909,0,8,196,52
251909,24,8,195,50
251909,35,8,198,54
251909,23,9,197,54
251909,43,10,195,49
251909,2,11,198,54
251909,1,12,195,51
251909,1,13,198,54
251909,27,14,196,52
251909,39,14,195,51
251909,1,15,182,52
251985,0,1,182,52
251985,18,1,182,52
251985,20,1,183,51
251985,20,2,183,51
251985,14,3,183,51
251985,18,3,182,52
251985,20,3,183,51
251985,43,3,181,52
251985,18,4,182,52
251985,23,4,183,51
251985,41,4,182,52
251985,2,5,199,55
251985,24,5,182,52
251985,35,5,182,52
251985,2,6,182,52
251985,24,7,182,52
251985,19,8,193,56
251985,1,9,182,52
251985,13,10,182,52
251985,0,11,182,52
251985,43,12,181,52
251985,33,13,182,52
251985,1,14,182,52
251985,22,14,182,52
251985,7,15,182,52
251988,19,1,197,51
251988,18,2,199,53
251988,29,2,199,52
251988,45,3,193,56
251988,1,4,199,54
251988,0,5,193,53
251988,24,6,198,54
251988,1,7,199,54
251988,45,8,199,54
251988,19,9,182,52
251988,37,9,182,52
251988,1,10,192,56
251988,33,10,197,51
251988,1,11,199,54
251988,33,12,197,51
251988,35,13,193,50
251988,35,14,194,56
251988,1,15,198,51
252184,7,1,182,52
252184,5,2,182,52
252184,22,2,182,52
252184,33,3,182,52
252184,31,4,182,52
252184,35,5,182,52
252184,19,6,182,52
252184,33,6,182,52
252184,4,7,182,52
252184,19,7,182,52
252184,21,8,182,52
252184,17,9,182,52
252184,7,10,182,52
252184,31,10,182,52
252184,0,11,198,52
252184,5,12,182,52
252184,24,13,182,52
252184,19,14,182,52
252184,45,14,183,53
252184,22,15,182,52
252192,37,1,193,56
252192,35,2,195,51
252192,35,3,193,56
252192,1,4,194,56
252192,20,5,196,51
252192,24,6,198,51
252192,45,7,196,52
252192,0,8,198,50
252192,17,9,196,52
252192,37,10,198,51
252192,0,11,193,56
252192,2,12,194,56
252192,41,12,198,51
252192,22,13,196,51
252192,41,14,194,56
252192,19,15,195,51
252207,17,1,113,29
252251,33,1,198,51
252251,19,2,197,51
252251,23,2,195,51
252251,31,2,198,49
252251,45,2,197,50
252251,15,3,195,48
252251,45,4,199,49
252310,2,1,193,50
252310,13,2,171,54
252310,5,3,193,50
252310,25,3,171,54
252310,5,4,193,50
252310,0,5,193,50
252310,8,6,193,50
252310,2,7,193,50
252310,5,7,193,50
252310,0,8,194,50
252310,5,8,193,50
252310,3,9,193,50
252310,18,10,194,51
252310,19,10,196,52
252310,24,10,196,52
252310,18,11,195,57
252310,21,11,193,50
252310,35,11,194,51
252310,24,12,194,49
252310,31,13,195,51
252310,33,13,195,51
252310,4,14,193,50
252310,16,14,195,51
252310,4,15,193,50
252310,20,15,193,50
252310,23,15,193,50
252386,1,1,195,51
252914,45,1,169,54
252914,33,2,168,54
252914,35,2,168,55
252914,14,3,169,54
252914,15,3,169,54
252914,33,3,168,54
252914,17,4,168,54
252914,14,5,169,54
252914,19,5,169,54
252914,33,5,170,54
252914,27,6,169,54
252914,33,6,169,54
252914,19,7,168,54
252914,37,8,168,54
252914,1,9,170,53
252914,14,9,169,54
252914,17,9,169,54
252914,18,9,169,54
252914,15,10,169,54
252914,15,11,169,54
252914,15,12,169,54
252914,33,12,171,54
252914,17,13,168,54
252914,18,13,168,54
252914,21,14,170,53
252914,14,15,169,54
252914,17,15,169,54
253063,27,1,168,55
253063,41,1,169,54
253063,24,2,171,54
253063,45,3,168,54
253063,33,4,168,54
253063,13,5,169,54
253063,15,5,168,55
253063,25,5,171,54
253063,33,6,177,57
253498,3,1,182,52
253498,21,1,182,52
253498,3,2,182,52
253498,19,3,196,51
253498,1,4,194,50
253498,18,5,197,51
253498,37,6,194,50
253498,39,7,197,51
253498,0,8,195,51
253498,31,8,195,50
253498,1,9,195,51
253498,17,10,196,51
253498,24,10,194,50
253498,45,11,198,52
253498,33,12,198,52
253498,23,13,194,49
253498,41,14,195,50
253498,33,15,195,51
253716,3,1,199,56
253716,35,2,198,49
253716,21,3,199,55
253716,33,4,199,51
253716,18,5,199,53
253716,18,6,169,54
253716,22,7,198,56
253716,18,8,198,52
253716,17,9,196,52
253716,18,10,196,52
253716,15,11,195,51
253716,21,12,198,51
255292,33,1,112,25
255292,19,2,129,18
255292,43,2,129,19
255292,18,3,129,19
255292,14,4,127,19
255292,17,4,128,19
255292,37,5,129,18
255292,41,5,128,19
255292,1,6,127,9
255292,20,6,124,18
255292,35,7,129,19
255325,31,1,192,49
255325,41,2,197,51
255325,0,3,198,51
255325,2,3,193,56
255325,18,3,197,50
255451,24,1,181,52
255516,23,1,185,54
255516,18,2,199,54
255516,35,3,168,54
255516,45,3,27,63
255520,35,1,128,14
255520,15,2,125,18
255520,16,3,124,19
255520,31,3,124,19
255520,45,3,125,22
255520,27,4,129,15
255520,23,5,130,19
255520,12,6,124,17
255520,22,7,129,15
255520,23,7,129,18
255520,2,8,129,18
255520,45,8,130,19
255520,29,9,128,14
255520,39,10,125,18
255520,45,10,130,19
255520,14,11,128,14
255520,29,12,126,18
255520,33,13,130,19
255520,45,14,130,19
255520,16,15,128,14
255593,3,1,170,55
255593,1,2,170,54
255593,33,3,169,54
255593,18,4,170,54
255593,19,4,170,54
255593,25,5,169,54
255593,35,6,172,53
255593,33,7,171,54
255996,3,1,195,49
255996,35,2,194,49
255996,21,3,194,56
255996,33,4,195,49
255996,35,5,195,51
255996,43,6,193,50
255996,45,7,193,50
255996,22,8,194,50
255996,33,9,198,51
255996,33,10,194,49
255996,17,11,198,56
255996,22,12,195,51
256111,21,1,130,19
256111,23,1,125,18
256111,37,1,130,19
256111,45,1,124,18
256111,39,2,124,18
256111,19,3,123,18
256111,1,4,121,20
256111,14,4,136,20
256111,15,4,157,39
256111,17,4,182,52
256111,19,4,183,52
256111,22,4,198,51
256111,23,4,198,51
256111,31,4,182,51
256111,33,4,182,52
256111,35,4,182,52
256111,37,4,183,51
256111,43,4,198,51
256111,45,4,198,51
256111,3,5,198,51
256111,31,5,196,52
256190,29,1,194,49
256190,35,1,199,54
256333,19,1,147,58
256333,35,2,146,58
256333,41,3,147,58
256333,7,4,147,58
256333,23,5,147,58
256333,20,6,147,58
256333,0,7,147,58
256333,37,8,140,54
256333,2,9,146,58
256333,19,10,147,58
256333,45,11,147,58
256333,0,12,146,58
256333,24,13,147,58
256333,3,14,146,58
256333,35,15,147,58
256337,11,1,147,58
256337,15,2,146,58
256337,29,2,146,58
256349,23,1,74,16
256349,35,1,19,15
256349,0,2,89,17
256349,7,2,123,20
256349,9,2,139,22
256349,13,2,139,21
257068,5,1,172,55
257068,3,2,125,19
258482,3,1,197,54
258482,4,2,198,52
258482,1,3,198,51
258482,18,4,196,53
258482,35,5,199,51
258482,3,6,199,54
258482,4,7,198,53
258482,20,7,182,52
258482,35,7,182,52
258482,19,8,198,50
258482,2,9,196,52
258482,3,10,196,52
258482,11,11,198,50
258482,31,11,196,52
258482,1,12,193,45
258482,35,12,198,50
258482,1,13,195,52
258482,27,13,197,50
258482,35,13,198,50
258482,2,14,195,53
258482,1,15,196,52
258482,19,15,198,50
258482,27,15,197,50
258803,24,1,146,58
258803,31,1,144,57
258851,21,1,147,58
258851,33,2,147,58
259189,18,1,30,1
259189,22,2,19,4
259189,20,3,19,4
259333,15,1,198,53
259351,4,1,147,58
259351,5,2,147,58
259400,20,1,58,29
260159,22,1,147,58
260159,39,1,147,58
260159,41,1,147,58
260159,6,2,147,58
260159,7,2,147,58
260159,8,2,147,58
260159,9,2,147,58
260159,18,2,147,58
260159,23,3,147,58
260159,3,4,147,58
260159,5,4,147,58
260159,4,5,147,58
260159,7,5,147,58
260159,16,6,32,26
260159,23,6,147,58
260159,24,7,146,58
260159,45,8,147,58
260159,23,9,147,58
260195,45,1,198,51
260195,39,2,198,51
260450,17,1,126,28
260450,16,2,194,56
260450,45,2,193,56
260450,45,3,118,68
260535,2,1,198,51
261191,22,1,199,55
261191,1,2,197,54
261191,35,3,198,54
261191,2,4,198,54
261191,18,5,197,53
261191,19,5,198,51
261191,3,6,198,54
261191,22,6,182,52
261191,43,7,198,54
261191,21,8,196,52
261191,39,8,196,52
261191,20,9,199,55
261191,21,9,193,56
261191,22,9,193,56
261191,39,9,193,56
261191,2,10,198,52
261191,22,11,197,54
261191,43,11,197,54
261191,19,12,199,54
261191,20,12,198,51
261191,21,12,197,53
261191,37,12,198,51
261191,39,12,195,51
261191,37,13,197,54
261191,24,14,198,54
261191,43,14,196,53
261191,45,14,197,54
261191,0,15,198,52
261191,22,15,198,52
261814,1,1,198,51
262089,21,1,182,52
262457,1,1,193,56
262915,1,1,197,54
262915,17,2,196,53
262916,1,1,197,53
262916,37,2,197,54
262916,37,3,197,54
262916,24,4,197,54
262916,23,5,197,54
262916,1,6,198,54
262916,1,7,197,54
262916,17,8,198,53
262916,43,9,197,54
262916,24,10,196,53
262916,5,11,197,53
262916,39,11,197,54
262916,1,12,196,53
262916,17,13,198,53
262916,1,14,197,54
262916,39,15,197,54
262998,13,1,129,18
262998,33,2,129,18
262998,23,3,129,18
262998,18,4,128,20
262998,18,5,130,18
262998,35,5,130,18
262998,12,6,128,18
262998,25,6,130,18
262998,35,7,127,18
262998,17,8,125,18
262998,23,8,129,18
262998,25,9,130,18
262998,15,10,130,18
262998,20,10,129,19
262998,24,10,128,18
262998,41,10,130,18
262998,3,11,128,18
262998,13,11,129,18
262998,2,12,129,19
262998,29,12,130,18
262998,13,13,129,18
262998,18,13,130,18
262998,1,14,128,18
262998,31,15,130,18
263009,41,1,127,21
263009,39,2,73,49
263009,31,3,73,49
263009,22,4,73,50
263009,37,4,73,50
263009,17,5,73,50
263009,29,6,74,50
263030,45,1,182,52
263030,19,2,182,52
263030,41,2,182,52
263030,45,2,182,52
263030,19,3,183,52
263030,35,3,182,52
263030,14,4,183,52
263030,0,5,182,52
263030,25,6,183,51
263030,43,6,182,52
263030,16,7,183,52
263030,23,8,182,52
263030,19,9,183,52
263030,18,10,182,52
263030,35,10,183,52
263030,23,11,182,52
263030,2,12,182,52
263030,1,13,182,52
263030,45,14,182,52
263161,21,1,178,40
263161,22,1,195,51
263320,19,1,194,49
263320,25,1,194,49
263320,33,1,196,51
263320,14,2,194,49
263320,24,3,195,51
263453,3,1,182,52
263453,3,2,182,52
263706,37,1,199,56
263706,43,2,195,52
263706,20,3,194,56
263706,21,3,193,56
263706,14,4,195,51
263706,29,4,195,50
263706,43,5,197,49
263706,37,6,199,53
263706,24,7,175,39
263706,43,7,145,27
263706,29,8,196,51
263706,33,8,195,51
263706,39,8,198,54
263706,19,9,198,54
263706,35,9,198,53
263706,18,10,198,54
263706,35,11,195,49
263706,0,12,199,54
263706,31,13,196,51
263706,33,13,195,51
263706,11,14,198,51
263706,18,15,199,53
264146,15,1,193,53
264146,29,2,193,53
264146,43,2,198,53
264146,15,3,199,54
264146,14,4,194,54
264146,13,5,193,53
264146,18,6,196,52
264146,33,7,197,53
264146,17,8,193,53
264146,29,9,193,53
264548,35,1,198,51
264548,37,2,198,50
264548,39,2,198,50
264548,19,3,198,51
264548,35,4,198,52
264548,18,5,194,56
264548,37,6,198,50
264548,19,7,197,53
264548,20,8,198,50
264548,24,9,198,51
264548,45,10,198,51
264548,18,11,198,51
264548,35,11,198,51
264548,22,12,199,50
264548,35,13,198,50
264548,16,14,196,52
264548,17,14,196,52
264548,18,14,196,52
264548,20,14,199,50
264548,31,14,196,52
264548,33,15,198,50
264634,1,1,73,50
264634,23,1,73,50
264687,18,1,147,29
264687,19,2,136,20
264687,21,2,185,54
264831,41,1,198,49
265473,43,1,198,51
265473,21,2,198,51
265473,0,3,198,51
265473,1,4,195,51
265473,2,5,182,52
265473,7,5,198,55
265473,0,6,198,51
265473,3,7,198,51
265473,5,7,198,51
265473,24,8,195,51
265473,43,8,199,51
265473,24,9,198,51
265473,45,9,198,51
265473,0,10,198,51
265473,21,11,198,52
265473,1,12,198,51
265473,2,12,198,51
265473,0,13,197,54
265473,0,14,198,51
265473,0,15,198,51
265500,27,1,168,55
265500,39,2,168,55
265500,13,3,168,55
265500,1,4,168,52
265500,17,4,193,56
265500,24,4,168,53
265500,17,5,168,54
265500,13,6,168,55
265500,5,7,168,52
265500,13,7,168,55
265500,21,7,168,55
265500,33,7,168,53
265500,19,8,169,54
265500,20,8,168,55
265500,25,8,168,55
265500,13,9,168,55
265500,1,10,168,55
265500,24,11,168,54
265500,35,11,168,55
265500,18,12,171,55
265500,31,12,168,55
265500,39,12,168,55
265500,45,12,168,52
265500,17,13,146,58
265500,20,13,147,58
265500,45,13,168,54
265500,22,14,168,52
265500,35,14,168,54
265500,19,15,168,55
265500,24,15,168,52
265500,29,15,168,55
265500,33,15,171,55
265772,25,1,127,27
265772,0,2,73,50
265886,5,1,197,55
265886,9,1,194,56
265886,0,2,195,53
265886,16,2,195,54
265886,31,2,195,56
265886,5,3,194,56
265886,33,3,193,53
265886,21,4,193,53
265886,3,5,193,53
266256,0,1,135,6
266444,43,1,199,51
266444,37,2,199,51
266444,31,3,199,54
266444,21,4,199,51
266444,18,5,199,54
266444,33,6,199,52
266444,15,7,194,56
266444,18,8,199,55
266444,17,9,199,54
266444,33,10,197,54
266444,35,11,198,56
266444,18,12,199,54
266467,37,1,98,49
266942,4,1,197,50
266942,1,2,198,51
266942,3,2,198,51
266942,21,3,198,51
266942,22,3,198,51
266942,37,3,197,49
266942,39,3,198,51
266942,41,3,198,51
266942,20,4,198,49
266942,37,4,198,49
266942,39,4,198,50
266942,41,4,198,53
266942,20,5,199,51
266942,35,6,198,49
266942,20,7,199,51
266942,4,8,198,50
266942,5,8,197,50
266942,21,9,198,51
266942,24,10,196,52
266942,45,10,196,52
266942,20,11,198,51
266942,43,11,198,53
266942,1,12,197,50
266942,39,13,198,51
266942,41,14,198,50
266942,22,15,194,50
267084,1,1,105,49
267084,3,1,130,51
267084,9,1,168,54
267084,16,1,168,54
267084,19,2,130,51
267084,23,2,32,58
267084,33,2,130,51
267303,25,1,197,10
267376,35,1,127,18
267712,23,1,199,0
267712,18,2,173,54
267801,15,1,126,18
267986,1,1,124,17
267986,1,2,128,18
267986,1,3,129,19
267986,3,3,128,18
267986,5,3,127,18
267986,7,4,127,18
267986,35,4,126,18
267986,19,5,126,18
267986,24,5,127,18
267986,15,6,126,18
267986,33,6,126,18
267986,20,7,127,18
267986,33,7,127,18
267986,27,8,126,18
267986,37,8,126,18
267986,15,9,126,18
267986,33,9,126,19
267986,23,10,127,18
267986,33,10,129,18
267986,4,11,127,18
267986,6,11,127,18
267986,2,12,126,18
267986,23,12,126,18
267986,0,13,126,18
267986,29,13,126,18
267986,33,13,127,18
267986,21,14,126,18
267986,1,15,126,18
268422,18,1,196,52
268703,39,1,198,52
268703,21,2,194,56
268703,3,3,193,56
268751,43,1,182,52
268751,37,2,182,52
268751,41,2,182,52
268751,1,3,182,52
268751,0,4,182,51
268751,16,5,182,52
268751,35,5,182,52
268751,0,6,180,51
268751,37,7,182,52
268751,0,8,182,52
268751,17,8,182,52
268751,19,9,182,52
268751,29,10,182,52
268751,41,11,182,52
268751,39,12,182,52
268751,21,13,182,52
268751,41,14,182,52
268751,39,15,182,52
268972,21,1,127,18
268972,24,2,125,18
268972,18,3,127,18
268972,16,4,129,18
268972,33,4,129,17
268972,24,5,126,18
268972,37,6,127,18
268972,24,7,126,18
268972,20,8,129,18
268972,23,9,126,18
268972,39,10,127,18
268972,23,11,126,18
268972,45,12,126,18
268972,23,13,126,18
268972,45,14,126,18
268972,23,15,126,18
269190,21,1,182,52
269190,3,2,195,51
269190,24,3,194,50
269190,17,4,198,51
269190,0,5,195,50
269190,35,6,195,49
269190,37,6,195,50
269190,17,7,194,49
269190,29,8,196,52
269190,24,9,194,50
269190,39,10,195,50
269190,24,11,197,50
269190,18,12,195,50
269190,19,12,195,50
269190,39,13,195,49
269190,21,14,195,50
269190,16,15,195,51
269190,29,15,195,51
269190,31,15,195,51
269345,2,1,198,51
269345,18,1,198,51
269345,25,2,198,51
269382,3,1,196,51
269382,19,2,199,53
269382,22,3,199,53
269382,20,4,196,52
269382,41,4,196,52
269409,13,1,127,18
269409,4,2,126,18
269409,17,2,126,17
269409,23,3,129,19
269409,24,3,126,18
269409,23,4,129,19
269409,35,5,129,19
269409,1,6,126,18
269409,16,6,126,18
269409,5,7,126,17
269409,13,8,126,18
269409,3,9,126,18
269409,29,10,127,18
269409,41,11,129,19
269409,3,12,126,17
269409,11,13,126,18
269409,1,14,127,18
269409,37,15,127,18
269441,5,1,182,52
269441,35,2,182,52
269441,6,3,182,52
269441,1,4,182,52
269441,16,5,182,52
269441,23,6,182,52
269441,23,7,182,52
269441,45,8,182,52
269441,7,9,182,52
269441,2,10,182,52
269441,23,11,182,52
269441,31,12,182,52
269441,20,13,182,52
269441,1,14,182,52
269441,31,15,182,52
269522,33,1,169,54
269522,23,2,170,54
269610,35,1,170,52
269610,4,2,170,52
269610,7,3,170,52
270244,21,1,126,18
270244,43,1,127,19
270244,4,2,126,18
270244,7,2,127,19
270244,19,2,126,18
270244,16,3,124,17
270244,19,4,125,19
270244,25,5,126,18
270253,37,1,73,50
270253,43,1,73,50
270253,17,2,73,50
270253,20,2,72,49
270253,37,2,73,49
270253,18,3,126,18
270253,20,3,126,18
270253,21,3,127,9
270253,29,3,117,42
270253,39,3,124,17
270253,7,4,127,16
270253,17,4,73,50
270253,19,4,140,54
270522,16,1,199,50
270590,19,1,198,52
270590,18,2,196,52
270590,33,3,196,52
270590,18,4,198,51
270704,20,1,193,53
270704,1,2,193,53
270704,19,2,193,53
270704,18,3,182,52
270704,1,4,193,53
270704,35,5,193,53
270704,3,6,198,51
270704,18,7,199,52
270704,19,8,196,52
270704,21,9,195,51
270704,23,10,193,53
270704,41,10,193,53
270704,37,11,197,53
270704,0,12,195,51
270704,17,13,193,56
270704,17,14,198,54
270704,19,15,193,53
270704,24,15,193,54
271332,19,1,196,52
271332,35,1,196,52
271332,35,2,198,54
271332,18,3,198,52
271332,33,3,198,52
271332,33,4,192,56
271332,24,5,199,50
271478,17,1,191,62
271478,2,2,199,54
271701,19,1,135,26
272075,21,1,58,53
272075,39,2,119,50
272432,23,1,197,51
272530,35,1,193,56
272530,19,2,192,55
272530,16,3,192,55
272530,33,4,193,56
272530,22,5,192,55
272608,35,1,198,53
272675,39,1,129,15
272675,31,2,128,14
272675,45,2,126,16
272675,18,3,126,17
272675,19,3,126,18
272820,21,1,197,51
272820,13,2,196,52
272820,16,2,192,55
272820,18,2,192,55
272820,29,2,196,52
272820,43,2,119,50
272820,7,3,115,30
272820,27,4,130,19
272820,20,5,115,30
272820,35,5,132,18
272820,41,5,115,30
272820,20,6,115,30
272820,23,6,111,29
272820,20,7,167,14
272820,33,8,115,30
272820,43,9,115,30
272820,0,10,197,51
272820,21,11,115,30
272820,24,11,111,29
272820,31,12,170,54
272820,24,13,111,28
272820,3,14,115,30
272820,35,14,119,47
272820,19,15,119,48
272820,24,15,115,30
272890,45,1,198,51
272890,39,2,198,51
273037,45,1,198,51
273158,33,1,197,51
273158,18,2,195,51
273260,4,1,124,17
273260,20,1,129,15
273260,1,2,129,19
273260,19,3,129,15
273260,0,4,129,15
273260,1,4,129,14
273313,39,1,145,59
273313,24,2,146,60
273764,45,1,198,51
273764,24,2,198,51
273764,41,2,199,49
273820,19,1,172,0
274144,15,1,182,52
274144,29,1,183,53
274144,37,1,182,52
274144,3,2,180,51
274144,6,2,182,52
274144,7,2,182,52
274144,22,2,182,52
274144,29,2,183,52
274144,41,2,181,52
274144,3,3,182,52
274144,45,4,183,52
274144,35,5,182,52
274144,45,5,183,53
274144,37,6,182,52
274144,5,7,182,52
274144,24,7,183,53
274144,43,7,183,52
274144,23,8,140,54
274144,22,9,182,52
274211,16,1,170,54
274211,39,1,170,54
274211,22,2,170,54
274211,33,3,170,54
274211,37,4,170,53
274211,9,5,169,55
274211,45,6,168,54
274414,35,1,198,51
274414,0,2,199,54
274414,3,3,198,51
274414,3,4,196,51
274418,33,1,198,51
274418,19,2,196,51
274418,25,3,198,53
274418,33,3,199,53
274418,35,4,198,52
274418,31,5,159,55
274418,43,5,27,63
274418,21,6,27,63
274418,13,7,199,53
274418,29,8,199,53
274418,15,9,199,53
274418,17,10,198,51
274418,39,10,199,54
274418,41,11,199,53
274418,19,12,199,53
274418,35,12,199,53
274418,22,13,198,51
274418,19,14,196,51
274418,18,15,199,54
274497,35,1,199,56
274497,22,2,195,52
274497,23,2,195,53
274497,15,3,196,51
274497,16,3,198,53
274497,22,4,195,51
274564,5,1,198,56
274564,21,1,198,56
274631,27,1,135,26
274700,13,1,27,63
274700,17,1,119,47
274715,37,1,198,52
274715,45,2,197,51
274715,29,3,199,53
274715,17,4,195,51
274715,29,4,198,51
274715,35,5,199,53
274715,18,6,198,54
274715,37,7,127,18
274715,45,7,129,19
274715,27,8,198,51
274715,17,9,197,53
274715,2,10,126,18
274715,35,11,198,51
274715,14,12,198,50
274715,25,13,198,50
274715,39,14,198,51
274715,20,15,198,50
274739,7,1,197,51
275372,3,1,186,51
275372,13,1,186,51
275372,24,1,193,56
275372,4,2,186,51
275372,45,2,186,51
275372,23,3,186,51
275372,0,4,186,51
275372,3,5,186,51
275372,5,6,186,51
275372,7,7,186,51
275372,7,8,186,51
275372,2,9,186,51
275372,1,10,186,51
275372,29,10,186,51
275372,27,11,186,51
275372,23,12,186,51
275372,2,13,186,51
275372,4,14,186,51
275372,25,14,186,51
275372,6,15,186,51
275372,17,15,186,51
275449,16,1,198,51
275449,20,1,198,51
275449,31,1,198,51
275482,4,1,198,56
275523,18,1,71,24
275588,19,1,192,56
275742,23,1,196,53
275874,22,1,199,53
275874,21,2,198,51
275874,0,3,196,52
275874,2,3,198,51
275874,18,4,156,38
275874,45,5,198,52
275874,33,6,198,51
275874,1,7,198,52
276104,16,1,194,51
276296,29,1,199,50
276296,25,2,199,50
276296,23,3,199,50
276296,14,4,199,50
276296,13,5,199,50
276296,29,6,199,50
276296,33,6,198,52
276296,16,7,199,50
276296,15,8,197,51
276296,31,9,199,50
276296,2,10,199,50
276296,12,11,199,50
276296,15,12,199,50
276296,16,13,194,56
276296,25,13,198,53
276296,14,14,199,50
276296,41,15,199,50
276469,33,1,129,19
276469,1,2,129,19
276469,15,2,129,18
276469,18,2,129,18
276469,3,3,129,18
276469,29,3,128,18
276469,5,4,127,18
276469,18,4,129,19
276552,20,1,167,43
276552,17,2,167,43
276552,27,2,167,43
276552,1,3,167,43
276552,1,4,157,60
276552,17,4,167,43
276552,19,4,166,43
276552,16,5,167,43
276552,18,6,168,53
276737,24,1,198,53
277061,45,1,198,51
277061,1,2,198,51
277061,27,3,197,50
277061,29,4,196,52
277061,43,4,195,51
277061,14,5,196,52
277061,14,6,196,52
277061,43,7,182,52
277061,45,8,198,51
277061,0,9,195,51
277061,41,10,197,50
277061,45,11,198,51
277061,45,12,195,51
277061,39,13,197,50
277061,14,14,197,50
277061,33,15,182,52
277194,16,1,198,51
277299,45,1,146,58
277299,17,2,147,58
277299,18,2,146,58
277299,23,3,146,58
277299,33,3,147,58
277299,1,4,147,58
277299,21,4,147,58
277299,22,4,171,55
277299,23,4,170,53
277299,27,4,146,58
277299,33,4,147,58
277299,17,5,147,58
277299,25,5,146,58
277299,1,6,146,58
277299,31,7,146,58
277299,33,7,147,58
277299,0,8,146,58
277299,31,8,147,58
277299,16,9,146,58
277299,17,9,147,58
277299,33,10,147,58
277299,18,11,147,58
277299,39,11,146,58
277299,23,12,146,58
277299,17,13,147,58
277299,24,13,147,58
277299,17,14,147,58
277299,23,15,147,58
277336,33,1,198,52
277610,7,1,136,6
277873,31,1,73,50
278618,16,1,194,53
278618,19,1,198,51
278618,20,1,198,50
278618,24,1,197,50
278618,1,2,198,50
278618,13,2,197,54
278618,14,2,197,54
278618,23,2,198,50
278618,31,3,197,50
278618,43,3,194,49
278618,27,4,198,50
278618,22,5,197,53
278618,39,5,198,50
278618,0,6,195,48
278618,2,7,169,54
278618,2,8,199,50
278757,22,1,124,17
279768,25,1,196,51
279768,27,1,197,51
279768,29,2,198,51
279768,0,3,193,56
279768,3,3,193,53
279768,37,3,196,50
279768,35,4,196,52
279768,18,5,193,56
279768,19,6,196,52
280536,3,1,198,51
280536,35,1,198,51
280536,3,2,198,52
280536,4,2,198,51
280621,5,1,182,43
280658,24,1,126,18
280658,27,1,126,18
280658,45,2,199,53
280718,43,1,193,56
280813,35,1,168,54
280813,15,2,172,54
280813,41,2,172,54
280813,21,3,194,56
281156,14,1,127,18
281156,37,2,129,17
281156,27,3,127,18
281156,29,4,126,18
281156,45,5,126,18
281156,17,6,129,17
281156,25,6,127,18
281156,16,7,129,17
281156,14,8,127,18
281156,14,9,127,18
281156,43,9,126,18
281156,2,10,129,18
281156,29,10,127,18
281156,25,11,127,18
281156,5,12,129,17
281156,14,13,127,18
281156,18,14,126,18
281156,31,14,127,18
281156,31,15,127,18
281560,24,1,129,17
281560,3,2,129,17
281560,5,2,129,17
281560,20,2,129,17
281560,21,2,129,17
281560,27,2,129,18
281560,37,2,129,17
281560,45,2,129,18
281560,2,3,128,18
281560,3,3,127,18
281560,5,3,126,18
281560,13,3,129,17
281560,20,3,129,17
281560,24,3,129,17
281560,18,4,129,17
281560,39,4,129,17
281560,1,5,129,17
281560,3,5,129,17
281560,12,5,129,17
281560,33,5,129,17
281560,43,5,132,18
281560,1,6,129,17
