uid,t,d,x,y
188889,13,3,139,41
188889,43,4,142,43
188889,2,5,142,43
188889,16,6,131,46
188889,2,7,146,39
188889,16,7,131,46
188889,33,8,142,42
188889,16,9,131,46
188889,33,10,141,41
188889,3,11,142,43
188889,23,12,139,41
188889,17,13,142,43
188889,17,14,144,42
188889,13,15,139,41
188995,3,1,112,50
189179,17,1,144,42
189179,0,2,141,41
189179,1,2,141,41
189179,21,2,139,42
189290,37,1,108,48
189290,41,1,108,48
189290,4,2,107,48
189290,10,2,107,47
189482,22,1,138,71
189482,43,1,139,70
189561,20,1,84,4
189561,45,1,142,40
189561,20,2,133,45
189561,19,3,141,42
189561,20,3,135,43
189562,39,1,38,14
189581,20,1,135,66
189586,17,1,110,48
189586,1,2,111,47
189586,1,3,111,47
189586,1,4,108,48
189716,33,1,25,16
189773,23,1,107,48
189773,4,2,107,49
189773,0,3,108,48
189773,9,4,107,48
189773,37,5,107,49
189773,0,6,110,48
189773,18,7,107,48
189773,8,8,107,49
189773,24,9,108,48
189773,24,10,108,48
189773,24,11,111,48
189773,45,12,107,49
189773,43,13,90,14
189773,1,14,107,48
189773,33,14,109,41
189773,35,15,110,49
190038,1,1,88,12
190038,3,2,88,12
190038,19,3,69,34
190925,23,1,138,71
190925,33,2,138,71
190925,3,3,138,71
190925,21,4,138,71
190925,1,5,138,70
190925,2,5,138,69
190925,16,5,142,72
190925,1,6,138,71
191008,37,1,138,71
191008,39,1,139,70
191008,20,2,138,71
191008,21,3,138,71
191555,23,1,107,48
191555,0,2,108,48
191555,24,3,108,48
191555,18,4,112,48
191555,45,4,107,49
191555,35,5,112,50
191555,45,6,111,48
191555,2,7,110,48
191555,23,8,102,20
191555,24,8,105,33
191555,0,9,109,41
191555,1,9,107,48
191555,35,10,110,49
191555,2,11,107,49
191555,5,12,107,49
191555,11,13,107,49
191555,15,13,107,49
191555,33,14,107,47
191596,21,1,107,49
191596,37,1,107,49
191596,41,1,107,49
191596,0,2,107,47
191596,1,2,107,48
191853,39,1,88,13
192235,1,1,41,16
192518,21,1,108,48
192553,23,1,138,71
192820,21,1,153,3
192820,1,2,142,43
192820,3,2,142,43
192820,33,2,132,43
192820,1,3,131,46
192923,37,1,138,71
192923,39,1,138,71
192955,19,1,138,71
192955,35,2,138,71
192955,24,3,138,71
193040,15,1,114,50
193040,31,2,109,46
193040,4,3,111,48
193040,17,4,114,50
193040,21,4,111,48
193040,15,5,114,50
193040,31,6,114,50
193040,17,7,114,50
193040,20,8,112,50
193040,19,9,111,48
193040,27,9,114,50
193040,27,10,110,48
193040,15,11,114,50
193040,33,12,114,50
193040,15,13,109,46
193040,19,14,114,50
193040,27,14,109,46
193040,27,15,114,50
193546,0,1,108,48
193750,45,1,107,48
193750,0,2,107,48
193750,1,2,107,49
193750,19,2,107,49
193750,0,3,107,49
193750,13,3,107,49
193750,3,4,107,47
193750,2,5,107,49
193750,25,5,107,49
193750,43,5,107,47
193937,37,1,142,72
193937,43,2,138,71
193939,4,1,138,70
194085,18,1,111,48
194136,4,1,107,47
194153,27,1,138,71
194153,37,2,138,71
194153,33,3,142,72
194153,33,4,141,48
194153,11,5,138,71
194153,17,6,138,71
194153,33,6,138,71
194153,23,7,108,48
194153,0,8,108,48
194153,1,9,142,72
194153,18,10,125,60
194153,19,10,108,48
194153,20,10,109,48
194153,22,10,107,47
194153,41,11,142,72
194153,22,12,140,71
194258,20,1,84,4
194258,45,1,142,40
194258,19,2,141,41
194258,20,2,133,45
194258,41,2,141,42
194258,14,3,94,15
194310,2,1,107,47
194310,20,1,107,47
194320,1,1,138,71
194320,3,1,107,47
194320,17,1,110,48
194320,41,1,107,47
194320,2,2,138,71
194633,22,1,138,71
194633,23,2,138,71
194679,17,1,107,49
194679,25,1,109,49
194679,43,2,138,71
194832,35,1,153,2
194832,18,2,107,49
194980,33,1,138,69
194980,31,2,142,44
194980,33,2,139,70
194980,39,3,153,18
194980,20,4,153,3
194991,3,1,107,47
194991,29,1,107,47
194991,3,2,108,48
194991,31,2,107,47
194991,29,3,107,47
194991,23,4,107,47
194991,0,5,108,48
194991,5,5,107,49
194991,43,5,107,47
194991,45,5,107,47
194991,1,6,110,49
194991,31,6,107,47
194991,1,7,107,49
194991,14,7,107,47
194991,39,7,107,47
195068,24,1,143,70
195068,25,2,143,70
195099,23,1,107,48
195099,43,2,107,48
195099,20,3,107,48
195099,22,4,108,49
195099,1,5,109,49
195099,3,5,107,48
195099,0,6,108,49
195099,0,7,108,49
195099,19,7,108,49
195099,23,7,108,49
195099,23,8,108,48
195099,23,9,110,48
195099,43,10,107,48
195099,0,11,108,49
195099,5,11,108,49
195099,43,12,110,48
195099,3,13,107,49
195099,45,13,108,49
195099,45,14,108,49
195099,23,15,113,50
195129,33,1,139,65
195129,41,1,142,72
195488,17,1,144,42
195795,43,1,109,45
195795,0,2,104,45
195795,4,2,100,39
195795,25,2,102,37
195795,23,3,100,39
195795,21,4,100,39
195795,37,4,108,47
195795,20,5,112,48
195795,21,5,111,48
195795,22,5,107,47
195795,24,5,104,44
195795,41,5,111,48
195795,43,5,107,47
195795,1,6,101,39
195795,23,7,102,37
195795,11,8,100,39
195795,43,9,102,37
195795,8,10,100,39
195795,23,11,101,39
195795,45,11,103,34
195795,1,12,102,37
195795,3,13,100,39
195795,19,14,108,48
195795,21,14,108,47
195795,0,15,107,47
195795,19,15,101,39
195795,20,15,101,39
195795,37,15,102,38
195795,39,15,102,38
196435,33,1,134,31
196435,39,1,142,72
196435,12,2,142,72
196435,33,2,142,72
196435,23,3,142,72
196435,0,4,142,72
196458,19,1,107,47
196458,22,1,112,49
196458,31,1,110,49
196458,33,1,107,49
196458,41,1,107,48
196458,43,1,112,50
196458,20,2,110,48
196458,23,2,110,49
196458,33,2,111,49
196458,6,3,110,49
196458,18,3,110,49
196458,33,3,111,48
196458,37,3,107,46
196458,1,4,111,49
196458,22,4,110,48
196458,29,4,108,48
196458,1,5,110,48
196458,12,5,107,47
196458,18,5,113,50
196458,25,5,112,50
196458,29,5,110,49
196458,1,6,110,49
196458,20,6,110,49
196458,22,6,110,48
196458,37,6,110,49
196458,17,7,109,47
196458,33,7,107,46
196458,35,7,107,46
196458,3,8,111,49
196458,15,8,110,49
196458,21,8,110,49
196458,33,8,110,48
196458,1,9,110,49
196458,22,9,110,49
196458,18,10,111,48
196458,31,10,111,48
196458,39,10,113,50
196458,45,10,111,49
196458,35,11,112,50
196458,37,11,110,49
196458,43,11,112,49
196458,2,12,112,50
196458,14,12,112,49
196458,1,13,111,49
196458,13,13,110,48
196458,17,13,111,48
196458,35,13,110,48
196458,1,14,111,49
196458,3,14,107,47
196458,37,14,107,47
196553,17,1,108,41
196553,16,2,109,43
196596,23,1,153,18
196596,24,2,153,13
196596,13,3,157,12
196596,45,4,153,11
196596,31,5,153,17
196596,33,5,153,17
196596,3,6,154,12
196596,23,6,154,16
196596,0,7,153,11
196596,15,7,147,34
196596,18,7,148,34
196596,27,7,147,34
196596,29,7,147,34
196596,33,7,148,34
196596,0,8,154,12
196596,17,8,153,11
196596,23,9,154,16
196596,24,9,153,17
196596,24,10,153,12
196596,45,11,153,13
196596,14,12,153,13
196596,15,12,154,12
196596,22,12,154,12
196596,3,13,154,12
196596,15,13,147,34
196596,37,13,142,42
196596,0,14,144,41
196596,23,15,152,11
196795,16,1,90,14
196795,45,2,120,17
197017,19,1,142,72
197115,19,1,135,46
197115,22,1,108,48
197115,23,1,108,43
197115,39,1,108,48
197115,43,1,107,47
197115,0,2,89,12
197115,1,2,89,12
197115,2,2,88,12
197115,15,2,84,4
197115,27,2,89,12
197209,35,1,62,4
197480,13,1,138,71
197480,16,1,107,47
197480,17,1,112,49
197480,18,1,112,48
197480,45,1,108,48
197480,1,2,108,48
197480,5,3,108,48
197480,45,3,108,48
197480,5,4,138,71
197480,22,5,138,71
197940,17,1,62,4
197940,5,2,147,37
197940,9,3,141,72
198017,43,1,90,14
198282,6,1,107,49
198282,8,1,90,14
198350,1,1,152,4
198350,19,2,151,6
198350,22,2,139,67
198350,43,2,139,67
198397,45,1,142,72
198508,29,1,138,71
198508,5,2,140,71
198934,17,1,107,49
199033,5,1,172,48
199221,9,1,151,6
199221,6,2,138,68
199221,10,2,147,34
199221,43,3,153,3
199385,24,1,138,71
199594,20,1,142,44
199594,37,1,140,42
199594,15,2,140,42
199594,23,2,142,44
199635,2,1,107,48
199635,3,1,111,49
199635,2,2,59,20
199635,5,2,69,35
199635,11,2,107,48
199937,41,1,107,47
200058,37,1,144,42
200058,23,2,141,41
200058,45,2,141,41
200058,41,3,131,46
200058,0,4,142,42
200058,0,5,142,42
200058,45,5,141,41
200058,21,6,142,43
200058,1,7,141,41
200058,41,8,132,47
200058,15,9,122,47
200058,23,10,143,42
200058,0,11,143,43
200058,18,12,131,42
200058,18,13,131,42
200058,23,14,143,42
200058,37,15,143,42
200058,39,15,143,41
200064,1,1,111,48
200064,14,2,101,38
200064,24,3,102,39
200064,9,4,107,49
200064,45,5,102,39
200064,14,6,101,38
200064,21,6,102,39
200064,43,6,102,37
200064,20,7,111,48
200064,45,8,102,39
200064,24,9,102,39
200064,1,10,102,39
200064,15,10,101,38
200064,18,11,112,48
200064,21,11,111,48
200064,39,12,103,34
200064,1,13,101,39
200064,45,14,109,45
200064,1,15,109,45
200447,19,1,139,38
200508,17,1,138,69
200591,14,1,84,4
200591,33,1,138,68
200706,45,1,138,71
200709,45,1,60,5
200812,16,1,165,2
200812,24,1,150,21
201410,17,1,171,47
201594,45,1,108,47
201594,45,2,107,47
201594,11,3,107,47
201594,2,4,107,47
201594,7,4,107,47
201594,23,4,108,47
201594,17,5,110,48
201594,22,5,107,47
201594,27,6,138,71
201674,24,1,142,43
201674,33,2,132,47
201674,1,3,107,49
201913,0,1,142,69
201913,43,2,111,47
201913,24,3,142,69
201913,39,3,138,69
201913,43,3,142,64
201913,15,4,111,47
201913,0,5,110,48
201913,9,5,111,47
201913,1,6,111,47
201913,20,7,112,48
201913,35,7,112,47
201913,0,8,111,47
201913,15,8,110,48
201913,31,8,110,48
201913,1,9,111,47
201913,1,10,111,47
201913,2,11,110,48
201913,5,11,111,47
201913,21,12,111,47
201913,43,13,111,47
201913,0,14,110,48
201913,13,14,111,47
201913,5,15,111,47
202005,43,1,153,12
202030,18,1,139,15
202030,37,2,139,16
202030,14,3,139,16
202030,19,3,138,16
202030,31,4,139,15
202041,31,1,138,71
202041,1,2,138,70
202041,1,3,139,70
202041,20,3,138,71
202041,21,3,138,71
202171,11,1,107,49
202171,27,1,107,49
202171,21,2,107,49
202171,43,2,107,48
202171,23,3,107,48
202171,23,4,107,48
202201,13,1,56,38
202221,12,1,108,48
202221,21,1,107,49
202221,23,1,107,48
202345,21,1,192,54
202345,10,2,192,52
202554,45,1,105,46
202554,4,2,105,45
202701,9,1,141,72
202701,24,1,142,72
202701,2,2,142,72
202701,23,2,138,71
202701,2,3,138,71
202950,0,1,192,52
202950,2,1,171,47
202950,3,1,133,46
202950,5,1,113,48
203156,18,1,107,47
203156,41,2,107,47
203156,18,3,107,47
203455,15,1,138,71
203455,43,2,104,33
203455,39,3,138,71
203546,37,1,107,49
204334,18,1,138,71
204412,21,1,138,71
204412,17,2,140,70
204412,18,2,143,72
204412,33,2,140,70
204412,29,3,141,72
204412,5,4,142,72
204412,17,5,142,72
204412,31,6,143,70
204412,17,7,143,72
204412,39,8,138,71
204412,11,9,138,71
204412,43,10,138,69
204412,41,11,138,71
204412,41,12,138,71
204435,33,1,140,70
204435,0,2,140,70
204435,20,2,140,70
204435,31,2,140,70
204435,35,2,141,70
204435,43,2,140,70
204435,3,3,140,70
204435,15,3,140,70
204435,18,3,141,69
204435,20,3,140,70
204435,23,3,140,70
204435,45,3,140,70
204435,15,4,140,70
204435,22,4,140,70
204435,37,4,140,70
204435,21,5,140,70
204435,27,5,140,70
204435,33,5,140,70
204435,21,6,85,4
204525,1,1,84,4
204525,2,1,88,12
204525,3,1,110,40
204525,5,1,109,43
204525,7,1,130,61
204525,33,1,140,70
204525,0,2,140,70
204525,1,2,141,71
204525,19,2,141,70
204525,20,2,140,70
204525,31,2,140,70
204525,43,2,140,70
204525,3,3,140,70
204525,15,3,140,70
204525,18,3,141,69
204525,20,3,140,70
204525,23,3,140,70
204525,33,3,140,70
204525,45,3,140,70
204525,15,4,140,70
204525,19,4,140,70
204525,5,5,140,70
204525,21,5,140,70
204525,27,5,140,70
204525,33,5,140,70
204525,45,5,142,70
204525,21,6,84,4
204761,37,1,138,71
204972,43,1,138,70
204972,11,2,139,67
205145,8,1,139,71
205145,16,1,142,72
205145,19,1,138,69
205145,20,1,138,69
205145,20,2,110,48
205145,35,2,112,50
205145,39,2,111,48
205145,41,2,111,48
205145,37,3,112,47
205145,20,4,111,48
205145,43,4,108,48
205145,13,5,108,49
205145,15,5,109,49
205145,19,5,111,48
205145,23,5,111,48
205145,24,5,108,48
205145,35,6,112,50
205145,37,6,112,50
205145,19,7,108,47
205145,35,7,108,47
205145,45,7,107,47
205145,0,8,109,48
205145,17,8,111,48
205145,25,8,108,48
205145,4,9,107,48
205145,7,9,107,48
205145,9,9,107,48
205145,14,9,108,48
205145,37,9,108,47
205145,18,10,112,50
205145,35,10,111,48
205145,1,11,108,47
205145,43,11,108,48
205145,19,12,111,48
205145,18,13,112,50
205145,19,13,111,48
205145,45,13,108,48
205145,19,14,111,48
205145,3,15,108,48
205145,18,15,108,48
205145,20,15,111,48
205145,29,15,111,48
205145,31,15,108,48
205227,18,1,118,47
205282,18,1,134,72
205282,37,2,138,69
205972,15,1,142,41
205972,7,2,142,41
205972,14,3,142,42
205972,17,4,142,42
205972,19,5,142,42
205972,13,6,142,42
205972,29,7,142,42
205972,41,7,142,42
205972,17,8,142,42
205972,21,9,142,43
205972,9,10,142,41
205972,5,11,142,41
205972,41,11,142,43
205972,8,12,142,41
205972,29,12,142,42
205972,3,13,142,42
205972,16,13,142,42
205972,8,14,142,41
205972,1,15,142,42
206150,37,1,143,72
206262,14,1,110,49
206262,18,2,111,48
206262,29,2,111,48
206262,33,2,111,48
206262,23,3,112,52
206262,23,4,115,50
206262,20,5,111,48
206262,39,5,111,48
206262,22,6,111,48
206262,23,6,111,48
206262,25,7,115,50
206262,14,8,111,48
206262,25,8,115,50
206262,22,9,105,34
206262,27,10,108,48
206262,22,11,106,34
206262,37,12,112,50
206262,18,13,108,47
206262,3,14,108,41
206262,4,14,102,20
206262,7,14,89,12
206282,0,1,112,52
206282,43,1,114,51
206282,18,2,111,48
206282,33,2,114,51
206282,45,3,115,50
206282,22,4,115,51
206282,24,4,108,48
206282,37,4,115,50
206282,20,5,115,50
206282,43,5,115,51
206282,20,6,115,50
206282,39,6,115,50
206282,39,7,115,50
206282,22,8,111,48
206282,23,8,111,48
206282,13,9,114,51
206282,25,9,115,50
206282,37,9,115,51
206282,37,10,115,50
206282,20,11,115,50
206282,45,12,105,34
206282,27,13,108,48
206282,16,14,114,51
206282,18,14,115,51
206282,3,15,108,41
206282,4,15,102,20
206282,5,15,89,12
206468,16,1,132,47
206468,22,1,132,47
206468,24,1,143,43
206468,43,1,143,45
206468,1,2,143,45
206468,13,2,132,47
206468,15,2,132,47
206468,23,2,143,45
206468,43,2,132,47
206468,13,3,132,47
206468,23,3,132,47
206468,33,3,132,47
206468,35,3,132,47
206468,3,4,143,45
206468,12,4,143,45
206468,45,4,141,48
206468,4,5,139,61
206468,18,5,141,48
206468,19,5,141,48
206468,20,5,141,48
206468,21,5,141,47
206468,31,5,143,45
206468,39,5,141,48
206468,41,5,141,48
206468,43,5,143,45
206468,0,6,143,42
206468,15,6,144,44
206468,17,6,143,45
206468,21,6,143,44
206468,31,6,143,43
206468,43,6,143,45
206468,1,7,143,45
206468,2,7,141,48
206468,3,7,140,47
206468,22,7,132,47
206468,24,7,143,42
206468,25,7,132,47
206468,31,7,132,47
206468,33,7,132,47
206468,45,7,143,45
206468,13,8,132,47
206468,17,8,132,47
206468,23,8,143,45
206468,31,8,132,47
206468,45,8,140,47
206468,29,9,132,47
206468,41,9,132,47
206468,43,9,143,45
206468,13,10,132,47
206468,23,10,143,45
206468,43,10,132,47
206468,13,11,132,47
206468,22,11,143,45
206468,41,11,132,47
206468,33,12,143,43
206468,22,13,144,44
206468,27,13,144,44
206468,13,14,132,47
206468,22,14,133,46
206468,24,14,143,42
206468,41,14,132,47
206468,43,14,143,45
206468,13,15,132,47
206468,17,15,132,47
206471,33,1,142,72
206471,35,1,142,72
206471,18,2,142,42
206698,19,1,118,32
206889,19,1,108,48
206940,21,1,107,48
206940,37,2,107,48
206940,17,3,111,49
206940,19,3,107,48
206940,43,3,109,48
206940,19,4,107,47
206940,24,4,112,47
206940,35,5,110,49
206940,16,6,108,48
206940,33,7,109,48
206940,12,8,107,48
206940,17,9,108,48
206940,19,10,107,49
206940,15,11,107,48
206940,31,11,112,47
206940,39,12,112,50
206940,22,13,107,48
206940,23,13,108,49
206940,22,14,109,48
206940,29,14,110,47
206940,33,14,105,46
206940,20,15,109,47
207021,17,1,107,47
207021,24,1,107,49
207021,2,2,107,49
207021,41,3,194,55
207029,39,1,145,40
207029,22,2,68,35
207029,9,3,69,35
207029,39,3,88,13
207058,43,1,138,71
207196,1,1,141,41
207196,16,1,144,42
207196,20,1,142,43
207196,31,1,133,46
207196,33,1,132,47
207196,45,1,143,43
207196,17,2,143,42
207196,20,3,138,67
207196,3,4,144,70
207196,16,5,144,71
207196,39,6,107,47
207196,43,7,142,43
207196,0,8,141,41
207196,21,8,142,72
207196,33,8,142,72
207196,35,8,142,72
207196,18,9,142,42
207246,15,1,142,44
207390,19,1,179,20
207524,43,1,138,71
207524,18,2,138,71
207524,18,3,138,71
207524,19,4,138,71
207524,1,5,142,72
207524,37,6,138,71
207524,1,7,142,72
207567,1,1,138,15
207567,35,1,147,18
207567,45,1,138,15
207567,3,2,139,15
207567,4,2,138,14
207567,13,2,147,18
207567,23,2,138,15
207567,2,3,139,15
207567,3,3,138,14
207567,45,3,138,15
207567,1,4,139,16
207567,13,4,138,15
207567,23,4,138,15
207567,27,4,138,15
207567,39,4,138,14
207567,1,5,139,16
207567,7,5,138,14
207567,4,6,138,14
207567,23,7,143,19
207567,5,8,138,14
207567,25,8,143,19
207567,41,8,138,14
207567,1,9,138,14
207567,13,9,143,19
207567,3,10,138,14
207567,3,11,138,14
207567,14,11,138,15
207567,23,11,138,15
207567,39,11,138,14
207567,1,12,139,16
207567,5,12,138,14
207567,41,12,138,14
207567,1,13,138,14
207567,14,13,143,19
207567,12,14,143,19
207567,31,15,143,19
207567,45,15,138,15
208170,16,1,107,49
208170,23,2,107,49
208170,24,2,107,49
208170,14,3,107,49
208170,24,3,107,48
208170,13,4,107,49
208170,18,4,107,49
208170,23,4,107,47
208198,5,1,41,16
208608,39,1,142,43
208608,20,2,142,43
208608,21,2,142,43
208608,16,3,142,43
208608,16,4,142,43
208608,17,5,142,43
208608,29,6,142,43
208608,39,7,142,43
208608,43,7,142,43
208608,29,8,142,43
208608,15,9,142,43
208608,37,10,142,43
208608,39,11,142,43
208608,18,12,142,43
208608,15,13,142,43
208608,17,14,142,43
208608,45,14,142,43
208608,22,15,28,16
209175,3,1,142,43
209175,31,1,142,42
209383,20,1,142,72
209383,21,1,142,72
209383,41,1,142,72
209383,43,1,142,72
209704,18,1,108,46
209704,16,2,107,48
209704,29,2,107,49
209704,31,2,107,47
210007,17,1,139,42
210007,23,1,142,43
210007,2,2,142,41
210007,17,2,142,43
210007,33,2,142,43
210007,45,2,141,41
210007,13,3,142,43
210007,21,3,139,42
210030,15,1,107,48
210051,21,1,139,42
210051,1,2,142,43
210051,19,3,144,42
210051,45,3,142,43
210051,3,4,142,43
210051,41,4,138,71
210279,35,1,153,3
210279,1,2,151,6
210279,18,3,153,3
210352,45,1,108,48
210352,19,2,108,48
210352,1,3,110,49
210352,5,3,107,49
210352,35,3,112,45
210420,43,1,120,54
210504,0,1,25,16
210508,35,1,147,34
210508,37,1,148,27
210571,19,1,136,71
210571,35,1,143,72
210571,19,2,143,70
210571,31,3,139,42
210571,35,3,139,43
210750,37,1,138,71
210857,27,1,107,47
211732,19,1,142,44
211858,22,1,109,43
211861,45,1,107,49
211861,33,2,107,47
211861,33,3,107,47
211861,17,4,112,48
211861,39,4,107,48
211861,19,5,105,49
211861,45,5,107,49
211861,24,6,107,48
211861,1,7,107,48
211861,19,8,105,49
211861,16,9,108,47
211861,23,10,107,48
211861,23,11,107,49
211861,45,12,107,49
211861,14,13,107,48
211861,33,14,112,47
211861,18,15,109,49
211878,45,1,138,71
211903,27,1,138,71
211932,24,1,110,48
211932,1,2,111,48
211932,31,3,138,71
211932,18,4,135,32
211932,5,5,141,42
212172,19,1,56,38
212172,35,1,56,38
212172,37,2,59,23
212172,41,2,58,10
212172,29,3,57,38
212172,31,4,57,38
212172,33,4,56,38
212172,15,5,40,14
212172,16,5,40,14
212646,1,1,139,66
212832,7,1,138,71
212843,22,1,141,41
212843,5,2,142,43
212843,24,3,143,43
212843,2,4,143,43
213002,20,1,88,13
213002,21,2,25,16
213002,1,3,34,13
213002,19,4,87,13
213002,5,5,142,43
213002,4,6,142,43
213022,20,1,107,47
213022,23,1,107,47
213022,1,2,107,47
213022,13,2,107,47
213022,33,2,107,47
213022,45,2,107,47
213022,25,3,107,47
213022,31,3,108,48
213022,22,4,142,72
213155,7,1,110,49
213350,23,1,84,4
213350,1,2,107,49
213350,23,3,107,49
213350,41,3,107,49
213350,45,4,109,49
213350,19,5,136,43
213350,33,6,141,41
213350,37,7,141,41
213350,27,8,142,43
213350,45,9,141,41
213350,17,10,107,49
213350,23,11,110,51
213543,1,1,138,71
213543,16,1,143,70
213543,20,2,143,70
213663,9,1,85,4
213678,27,1,138,71
213694,33,1,138,71
213721,35,1,107,47
213721,43,1,108,48
213721,25,2,107,47
213896,31,1,140,71
213901,29,1,139,41
213901,17,2,139,41
213901,17,3,141,40
213901,0,4,141,41
213901,0,5,141,41
213901,17,6,139,41
213901,24,7,141,41
213901,24,8,140,38
213901,19,9,141,40
213901,1,10,141,41
213901,33,11,140,42
213901,16,12,140,39
213901,9,13,140,39
213901,24,14,139,42
213901,41,15,139,42
213913,0,1,107,48
214022,16,1,42,23
214062,4,1,144,42
214079,18,1,147,29
214084,37,1,138,69
214096,15,1,138,70
214096,0,2,142,72
214096,24,3,138,70
214096,17,4,142,72
214096,43,5,142,72
214096,41,6,142,72
214096,43,7,142,72
214096,15,8,138,70
214096,16,8,140,71
214096,31,8,142,72
214096,5,9,142,72
214096,43,10,142,72
214096,19,11,142,72
214096,31,11,142,72
214096,17,12,142,72
214096,35,13,142,72
214096,18,14,142,72
214096,39,14,142,72
214096,22,15,138,70
214096,41,15,138,70
214205,0,1,84,4
214275,16,1,111,48
214275,21,1,107,47
214275,23,1,107,47
214275,24,1,107,49
214275,29,1,111,48
214275,39,1,107,47
214275,0,2,107,49
214275,3,2,107,47
214275,15,2,107,47
214729,14,1,90,14
214729,25,1,84,4
214729,31,1,101,18
214729,33,1,108,28
214729,35,1,104,33
214729,37,1,105,33
214729,18,2,108,48
214729,19,2,108,48
214729,20,2,109,47
214729,35,2,108,48
214729,39,2,107,48
214729,0,3,107,49
214729,17,3,107,49
214729,24,3,107,47
214729,29,3,107,49
214729,15,4,110,49
214729,16,4,142,46
214729,20,4,142,42
214729,21,4,142,44
214729,37,4,143,43
214729,39,4,142,42
214729,43,4,132,43
214729,12,5,102,20
214729,23,5,84,4
214951,13,1,103,28
214951,5,2,103,28
214951,13,3,139,68
215399,3,1,147,34
215399,16,2,144,42
215399,29,3,153,12
215399,33,4,144,42
215409,17,1,26,16
215409,5,2,25,16
215492,25,1,42,15
215718,5,1,118,53
215718,33,2,48,13
215718,17,3,88,12
215720,2,1,107,47
215720,37,1,107,47
215747,43,1,138,71
215747,0,2,138,70
215747,23,3,107,47
215838,20,1,119,54
215838,21,1,107,49
215838,41,2,107,49
216064,43,1,109,43
216064,35,2,40,15
216064,7,3,107,49
216202,37,1,108,49
216791,35,1,27,16
216791,4,2,27,16
216791,29,2,26,15
216791,5,3,27,16
216791,18,3,25,16
216791,23,3,38,14
216792,5,1,138,70
216942,17,1,94,15
216942,31,1,89,12
216942,35,1,107,49
216942,33,2,141,70
217129,23,1,142,72
217129,17,2,142,72
217129,16,3,142,72
217129,23,4,142,72
217129,12,5,142,72
217415,22,1,107,48
217415,24,1,107,49
217415,39,1,107,49
217415,7,2,107,49
217415,12,2,107,49
217415,14,2,115,36
217415,19,2,107,49
217415,35,2,107,49
217415,7,3,107,48
217415,16,3,107,49
217415,17,3,107,49
217415,22,3,107,49
217415,23,3,107,49
217415,1,4,107,49
217415,15,4,107,49
217415,16,4,107,47
217415,19,4,107,47
217415,20,4,107,49
217415,31,4,107,47
217415,35,4,107,49
217415,43,4,107,49
217415,3,5,107,48
217415,14,5,107,49
217415,16,5,107,49
217415,22,5,107,48
217415,29,5,107,49
217415,43,5,107,48
217415,5,6,107,48
217478,39,1,134,56
217478,17,2,134,56
217478,18,2,134,56
217478,37,2,135,56
217574,19,1,62,4
217691,24,1,142,43
217691,15,2,144,66
217691,25,3,153,18
217758,17,1,139,42
217777,45,1,107,47
217805,25,1,138,71
217811,1,1,36,3
217811,35,1,35,3
217811,2,2,35,3
217924,45,1,107,49
217924,21,2,107,47
217924,24,2,107,47
217924,31,2,111,48
217924,39,2,107,47
217924,3,3,107,47
217924,5,3,107,47
217924,15,3,107,47
217924,17,3,25,16
217932,17,1,197,28
217997,21,1,108,38
217997,41,1,108,41
217997,17,2,109,39
217997,18,3,195,52
217997,22,4,195,52
217997,23,4,171,47
217997,43,4,186,51
217997,7,5,109,39
217997,7,6,109,39
217997,9,7,109,39
217997,23,8,109,39
217997,18,9,109,39
217997,19,9,103,22
217997,20,9,89,12
217997,35,9,105,34
217997,37,9,102,20
217997,17,10,109,39
218046,5,1,89,12
218046,9,1,110,48
218046,23,1,111,48
218046,45,1,111,47
218122,21,1,159,44
218122,43,2,61,5
218122,24,3,85,6
218122,5,4,85,6
218122,13,4,86,12
218122,20,4,103,28
218122,33,5,147,29
218201,18,1,25,16
218590,29,1,115,37
218616,33,1,138,71
218681,12,1,138,70
218681,23,1,138,71
218811,35,1,138,69
218811,39,1,151,6
218859,18,1,109,48
218859,37,1,97,15
218866,1,1,117,44
218866,45,1,117,44
218866,39,2,108,49
219011,24,1,142,43
219011,14,2,142,43
219644,18,1,142,72
219644,33,1,142,72
219662,21,1,101,39
219703,23,1,147,38
219703,41,1,153,2
219703,1,2,143,40
219703,29,2,141,41
219703,41,2,139,43
219703,14,3,142,41
219703,27,3,147,34
219902,18,1,107,48
219902,20,1,84,4
219902,33,1,107,49
220381,17,1,111,48
220381,22,1,108,49
220381,43,1,112,49
220381,16,2,111,49
220381,35,2,107,48
220381,16,3,102,19
220381,14,4,109,48
220381,19,4,112,49
220381,29,4,110,48
220381,12,5,111,49
220381,16,6,108,49
220381,22,6,112,49
220381,11,7,107,48
220381,29,8,107,48
220381,23,9,108,49
220381,43,9,112,49
220381,37,10,110,48
220381,24,11,107,49
220381,35,12,110,48
220381,12,13,111,49
220381,16,14,108,49
220381,15,15,110,48
220613,22,1,107,49
220613,2,2,107,47
220613,5,2,107,49
220613,20,3,107,49
220613,1,4,107,47
220613,5,4,107,49
220666,27,1,114,48
220666,31,1,90,14
220666,15,2,116,49
220666,21,3,109,47
220666,19,4,110,48
220666,0,5,114,48
220832,18,1,138,69
220938,23,1,133,34
220938,43,1,138,29
220938,1,2,134,31
220938,15,2,132,36
220938,16,2,132,34
220938,21,2,132,35
220938,23,2,134,32
220938,41,2,134,31
220938,13,3,132,36
220938,23,3,132,35
221138,0,1,138,71
221476,2,1,139,42
